job_offer_id,job_offer_title,job_offer_name,client,photo_urls,job_offer_detail,job_offer_areas,job_offer_min_salary,job_offer_max_salary,job_offer_skill_names,job_offer_features,job_offer_new_flg,job_offer_updated_at_timestamp,is_send_user_favorite,other_job_offers,summaries,features,client_business,favorite_status,job_apply_status
294845,9/5(金)【参加無料】現役データサイエンティスト直伝！ AI＆データMeetUpデータ分析の「守破離」。まずは基礎から始めて唯一無二に至る道 ～未経験でも理解できる、分析思考と実践デモ～,9/5 AIイベント,"{'id': 8921, 'name': '株式会社 WorkX', 'title': '我々は、「はたらく」という観点から変えるべく、日本が遅れているテクノロジーの活用、および、多様な専門家とのイノベーションを推進していきます。 ', 'established_at': 1538319600, 'employee_count': 105, 'company_features': ['カジュアル面談歓迎', '上場を目指す', '自社サービス製品あり'], 'logo_photo_url': 'https://www.green-japan.com/photo/612595'}","['https://www.green-japan.com/photo/734098', 'https://www.green-japan.com/photo/714877']","AIやデータ活用が企業競争力を左右する時代。
私たち株式会社WorkXは、上場企業から急成長スタートアップまで、数百件以上のデータ活用プロジェクトを支援してきました。
今回のイベントでは、若手データサイエンティストが実際の案件を進めていく中で注意するべき点や、データサイエンティストとして必ず知っておかなければならないデータサイエンスプロジェクトの進め方についてを解説します。
生成AIの普及により少しずつ失われつつある、正しいデータサイエンスの考え方についてを一緒に学びましょう！

プログラム
■データ分析実践ワークショップ（60分）
1.データサイエンティストとは？ -仕事内容、役割、企業価値への貢献
2.データ分析の「守破離」- データ分析の進め方
3.ノーコードツールを用いた機械学習デモ- 不動産データを使ったデータ分析デモ

■交流＆ネットワーキングタイム(任意)
　食事とドリンクを楽しみながら、フリートークタイムです。
　分析に関する悩みやキャリアについて、講師や参加者同士でざっくばらんに語り　　合いましょう。参加者からの個別質問にもお答えします！

※プログラムは変更となる可能性がございます。

■参加すると得られること
・データサイエンティストに対して社会が求めていることの再確認
・データ分析の全体像と、仕事での具体的な動き方の理解
・未来のキャリアに活かせる分析スキルの第一歩
・現役プロとのネットワーク形成

■こんな方におすすめ
・自分が「データサイエンティスト」「エンジニア」「コンサル」のどこに属しているかがわからない方
・データサイエンティストになったばかりで自分のスキルに自信がない方
・LLMやRAGの案件ばかりでもっと基本の考え方を復習したい方
・キャリアにデータ分析スキルを加えたい方
・データ分析に興味はあるけど、何から始めていいかわからない方

■開催日時&場所
・日時：9/5(金) 20:00～22:00
・場所：恵比寿ガーデンプレイス 20F ※株式会社WorkXオフィス

■参加特典
・当日使用するスライド・データサンプルを共有
・質疑応答で個別相談可能

登壇者
株式会社WorkX LeanDataX コンサルタント
　 小川 瑞樹 (Ogawa Mizuki)
大学院では素粒子物理学を専攻し、シミュレーション・解析技術用いた原子核研究に従事。
修了後はSIerにてシステム開発を経験し、WorkX参画。DX推進や各種調査、Webアプリ開発を担当。
株式会社WorkX LeanDataX コンサルタント
　 大橋 一輝 (Oohashi Kazuki)
大学院修了後、WorkX入社。統計を用いた実証分析やBIツール実装などに強み。
コンサルタントとして、DX事例の調査やTechベンチャー/スタートアップ企業の調査業務などに従事",['東京都'],600,1400,"['Python', 'AWS', 'Azure', 'GCP']",[],True,1755841529,True,"[{'id': 287237, 'title': 'シニアデータエンジニア | 昇給年4回/種類豊富なプロジェクト (LeanDataX事業部)', 'name': 'データエンジニア', 'min_salary': 500, 'max_salary': 900, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287239, 'title': 'AIリードエンジニア (LeanDataX事業部)', 'name': 'AIエンジニア', 'min_salary': 500, 'max_salary': 1200, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287238, 'title': 'データエンジニア | 未経験歓迎/外資出身ディレクター直下  (LeanDataX)', 'name': 'データエンジニア', 'min_salary': 400, 'max_salary': 700, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287232, 'title': 'データサイエンティスト | マネージャー~ディレクター  (LeanDataX事業部9', 'name': 'データサイエンティスト', 'min_salary': 600, 'max_salary': 1400, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287227, 'title': 'データサイエンティスト | メンバー  (LeanDataX事業部）', 'name': 'データサイエンティスト', 'min_salary': 400, 'max_salary': 700, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287234, 'title': 'BIリードエンジニア | 上場準備中スタートアップ (LeanDataX事業部)', 'name': 'BIリードエンジニア', 'min_salary': 550, 'max_salary': 1000, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}, {'id': 287235, 'title': 'データエンジニアリングスペシャリスト (LeanDataX事業部)', 'name': 'データエンジニア', 'min_salary': 600, 'max_salary': 1400, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/714878'}]",[],[],"{'photo_url': 'https://www.green-japan.com/photo/656538', 'name': 'フリーランスコンサルタントと企業をつなぐ『ProConnect』', 'introduction': 'ProConnectは、フリーランスと企業を結び、業務の革新をサポートします。透明性の高い手数料で、高品質なマッチングを提供し、双方の利益を最大化します。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
294597,年間数十億件のEC購買データを扱う！クラウド基盤のデータエンジニア募集｜ハイブリッド・フレックス勤務,データエンジニア,"{'id': 8108, 'name': '株式会社 Nint', 'title': 'データで世界を自由にする', 'established_at': 1548946800, 'employee_count': 93, 'company_features': ['カジュアル面談歓迎', '上場を目指す', '自社サービス製品あり', 'シェアトップクラス', 'グローバルに活動', '残業少なめ'], 'logo_photo_url': 'https://www.green-japan.com/photo/733899'}","['https://www.green-japan.com/photo/598778', 'https://www.green-japan.com/photo/411495', 'https://www.green-japan.com/photo/598779']","■募集背景と業務概要
事業の急成長に伴い、日々生成される数十TBのデータを扱う既存のデータ基盤が大きな変革期を迎えています。
AI活用や迅速なR&Dを加速させるため、3〜5年後を見据えた次世代データプラットフォームの設計・構築をリードしていただくデータエンジニアを募集します。

本ポジションは、単なる開発・運用に留まらず、アーキテクチャの選定から経営層への提案、上海のグローバルチームとの連携まで、裁量権を持ってプロジェクト全体を牽引する、非常にやりがいのあるポジションです。

■主な業務内容（一例）
・次世代データ基盤のアーキテクチャ選定、設計、開発、運用までを一貫してリード
・上海開発チームとの技術連携やデータパイプラインとクラウドインフラの構築・最適化
・最新技術のR&D（調査・検証）とプロダクトへの導入提案
・ビジネス要件の定義からプロジェクト全体の計画策定、リスク管理、推進

■現在の課題
現在のデータ基盤は、上海チームが管理するClickhouse, ElasticSearch, TiDB, Mysqlといった複数のDBで構成されていますが、以下のような課題を抱えています。
・データサイエンティスト、データアナリストやWeb App開発者が安全かつ迅速にデータへアクセスできる環境が整備できていない。
・データソースが複数のDBやクラウドストレージに分散し、一元的なデータ管理や品質担保ができていない。
・現行DBのアーキテクチャでは、事業拡大に伴うデータ量の増加に対応できるスケーラビリティが確保できたとは言えない。",['東京都'],700,1000,"['SQL', 'Python', 'R', 'Hadoop', 'AWS', 'MySQL', 'Azure', 'Elasticsearch', 'GCP', 'Spark']","['週に1回以上のリモート', 'リモート勤務の相談可', 'フレックスタイム', 'toB自社サービス', '転勤なし', '学歴不問', '服装自由', '多国籍な職場']",False,1756114310,True,[],[],"['週に1回以上のリモート', 'フレックスタイム']","{'photo_url': None, 'name': 'ECデータ分析サービス「Nint EC」', 'introduction': 'AIやクローリング技術を活用した高精度なECデータ分析ツールです。主要ECサイトのデータを分析し、EC事業者のDX化を包括的にサポートします。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
294644,【リモート・フレックス｜年間休日125日以上｜キャリア支援｜プロダクト開発｜最新技術習得】急成長フェーズの企業で、AIエージェントの開発を牽引するAIエンジニアとして活躍しませんか？,AIエンジニア【マネジメント・テックリード・新規事業リーダーへキャリアアップも可能】,"{'id': 7524, 'name': 'イグニション・ポイントフォース 株式会社', 'title': 'DXや革新的なプロダクトサービスを提供することを通じて企業と社会の課題を解決し、イノベーションを加速させることを目指す集団', 'established_at': 1593529200, 'employee_count': 70, 'company_features': ['カジュアル面談歓迎', '自社サービス製品あり', '残業少なめ'], 'logo_photo_url': 'https://www.green-japan.com/photo/605756'}","['https://www.green-japan.com/photo/487414', 'https://www.green-japan.com/photo/386917', 'https://www.green-japan.com/photo/466624']","■概要
イグニション・ポイント フォースは、「イグニション・ポイントグループのエンジニアリング機能とセールス機能の中核を担う」ことをミッションとしています。私たちは、システムインテグレーション事業、プロダクト開発事業、テクノロジーコンサルタント事業、プロフェッショナルリソース事業の4つの事業を有機的に連携させ、従来のSIerの枠を超えた革新的なアプローチで顧客価値を創造しています。

近年、急速に発展するAI技術、特にAIエージェントの活用は、プロダクト開発のあり方を大きく変えつつあります。
私たちは、AIエージェントを最大限に活用し、革新的なプロダクトを世に送り出すAIプロダクト開発エンジニアを募集しています。

～ミッションは「あらゆる業務プロセスをデジタル化し、唯一無二の価値を提供する」こと～

【業務内容】
AIエージェントの力を引き出し、プロダクト開発プロセス全体を効率化・高度化する役割を担っていただきます。具体的な業務は以下の通りです

• AIエージェントを活用した新規プロダクト/機能の開発、プロトタイプ設計、実装、精度検証
• 要件定義・アイデア創出へのAIエージェント活用: 膨大なデータ分析に基づくインサイト抽出、革新的なアイデアの自動生成・提案
• 開発プロセスにおけるAIエージェントの導入・最適化
　◦ コード生成、バグ検出、リファクタリング
　◦ テスト自動化、テストケースの自動生成
　◦ CI/CD連携
• データ前処理、モデル構築、API連携: 大量のデータの管理・解析、機械学習モデルの構築と実装、実システムへの組み込み
• 新技術の調査・評価と導入推進: 最新の研究論文や技術トレンドのキャッチアップと、プロダクトへの応用
• 開発成果の評価と改善活動: プロダクトの継続的な品質向上とユーザー体験（UX/UI）の設計支援および改善提案
• ビジネスサイドとの連携: 技術的な知見を活かしたソリューションの企画・提案、ビジネス課題の理解と解決策の提案

【開発・運用環境（例）】
クラウド: AWS
バックエンド: Python/Django/FastAPI, Typescript/Node.js/Hono, Go/gqlgen/Connect/atlas/sqlc
フロントエンド: React/React Router/Remix
Salesforce関連: ApexやLWCなどの開発や組織管理全て。CPQ Specialistの資格有り。
IaC: Terraform
CI/CD: AWS CodeBuild, GitHub Actions
Agentic Coding: GitHub Copilot Agent, Claude Code
Agent系フレームワーク: Vercel AI SDK, MCP公式ライブラリ, Google A2A, Mastra, assistant-ui, Copilot-Kit
その他: BigQuery, Looker Studioなどデータエンジニア関連

【プロジェクト事例】
■ソリューション
・Resort Cloud
消費者の生活様式や働き方の変革に対応した、新しいホテルサービスを実現するDXプラットフォーム。フロントスタッフの業務負荷削減し、サービス満足度向上かつ誰でも簡単に運用できるユーザーフレンドリーな設計を実現。
■開発
・某鉄道会社様向け監視カメラシステム・プロトタイプ開発
鉄道車両に設置された防犯カメラ映像を、リアルタイムで録画・視聴可能な新規監視システムを開発するプロジェクト。既存システムのローカル録画機能を拡張し、車両内および地上側でのリアルタイム視聴や操作を可能に。
（WebRTCを利用したリアルタイム動画配信機能の実装・クライアント側のWebブラウザ操作およびUI/UXデザイン、プロトタイプ開発・Linux（Ubuntu）環境上でのWebサーバ構築・AWS、Python等でのバックエンド環境構築・HTML+JavaScript、TypeScriptによるフロントエンド開発）","['東京都', '三重県', 'フルリモート']",400,1000,"['JavaScript', 'Python', 'Go', 'Django', 'Node.js', 'React', 'TypeScript', 'AWS', 'TensorFlow', 'Salesforce']","['フルリモート', '週に1回以上のリモート', 'リモート勤務の相談可', '副業可', 'フレックスタイム', 'クライアントワーク', '転勤なし', '学歴不問', '服装自由', '採用枠5名以上']",True,1755756025,True,"[{'id': 291414, 'title': '【最新技術でプロダクト開発】拡大フェーズのベンチャーでAIエージェントの開発を牽引するAIエンジニア', 'name': 'AIエンジニア【リモート・フレックスOK｜服装自由｜キャリア支援｜プロダクト開発｜最新技術習得】', 'min_salary': 400, 'max_salary': 1000, 'areas': ['東京都', '三重県'], 'photo_url': 'https://www.green-japan.com/photo/487414'}]",[],"['フルリモート', '週に1回以上のリモート', '副業可', 'フレックスタイム']","{'photo_url': None, 'name': 'DX/BXソリューションの開発事業', 'introduction': '受託システム開発や自社新規事業の製品開発を通じ、革新を支えます。DX/BXソリューションを駆使し、次世代デジタルサービスを実現して持続可能な社会を推進します。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
294609,【フルリモ｜AI・機械学習エンジニア｜平均年収200万円UP】実務未経験OK / 前職年収保証 / 上流工程に挑戦したい方募集！,AIエンジニア,"{'id': 10518, 'name': '株式会社 アークウィズコンサルティング', 'title': '社員全員が年収アップを実現！業界初の高還元ITコンサルティングファーム', 'established_at': 1659279600, 'employee_count': 150, 'company_features': ['カジュアル面談歓迎', '自社サービス製品あり', '残業少なめ'], 'logo_photo_url': 'https://www.green-japan.com/photo/729515'}","['https://www.green-japan.com/photo/696403', 'https://www.green-japan.com/photo/696398']","《注目のAI案件に参画》AIエンジニアとしてのキャリアを実現！コンサルタントへのキャリアアップも叶う◎

【ポイント！】
　★AI未経験可の案件多数！
　★弊社の新規事業・経営・採用に参画でインセンティブ報酬を！
　★平均年収200万Up！
　★年収1000万実現も可能！
　★案件選択制度でスキル・キャリアアップ！
　★フルリモート・フルフレックス
　★残業平均10h未満
　★上流/超上流工程へ挑戦できる


私たちは、企業のAI活用に対して以下3つの提供形態を展開しています！
「コンサルティング / 受託開発 / 自社プロダクト開発」

【案件例】
　・生成AIを活用したナビゲーションアプリのPoC開発支援
　・音声認識AIおよび特化型LLM（小型言語モデル）を搭載したプロダクトの開発において、音声や自然言語データの処理/分析
　・金融機関におけるAIを活用したビジネス改革の品質担保
　　他、受託開発～上流案件多数

理想のキャリアやスキル実現に合わせてプロジェクトを自由に選択できます！


【使用技術例】
　・開発言語：
　　Python, JavaScript, HTML, CSS　他
　・基盤：
　　AWS, Azure　他
　・フレームワーク：
　　Django, React　他


【年収実績】
　・26歳 年収450 → 620万円／月給35万円+賞与200万円にUP！
　　（SE経験3年、前職から約170万円UP）
　・28歳 年収600万 → 850万円／月給50万円+賞与250万円にUP！
　　（SE経験6年、前職から約250万円UP）
　・30歳 年収1000万円 → 1440万円／月給80万円+賞与480万円にUP！
　　（SE経験4年、コンサル経験3年、前職から約440万円UP）","['東京都', '神奈川県', '千葉県', '埼玉県', 'フルリモート']",500,1500,"['JavaScript', 'Python', 'Django', 'React', 'AWS', 'Azure']","['職種未経験歓迎', 'フルリモート', 'リモート勤務の相談可', '副業可', '時短勤務可', 'フレックスタイム', 'toB自社サービス', '転勤なし', '学歴不問', '服装自由', '採用枠5名以上']",True,1756088061,True,[],[],"['職種未経験歓迎', 'フルリモート', 'リモート勤務の相談可', '副業可', '時短勤務可', 'フレックスタイム']","{'photo_url': 'https://www.green-japan.com/photo/687920', 'name': '業界初の高還元ITコンサルティングファーム', 'introduction': '社員に圧倒的な給与水準を還元。DX戦略、ITシステム導入、業務改革を通じて企業成長を支援。戦略実行支援やPMOで確実な成果を実現しています。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
254730,AI開発エンジニア☆フルリモート☆～AIハッカソン『第2回AI Challenge DAY』にも参加しました～,AI開発エンジニア,"{'id': 5643, 'name': 'AZPower 株式会社', 'title': 'Microsoftクラウド・インテグレーター。プライムを提供する頭脳集団', 'established_at': 1425135600, 'employee_count': 28, 'company_features': ['カジュアル面談歓迎', '上場を目指す', '自社サービス製品あり', '残業少なめ'], 'logo_photo_url': None}","['https://www.green-japan.com/photo/581204', 'https://www.green-japan.com/photo/713554', 'https://www.green-japan.com/photo/701087']","■業務内容
「PowerGenAI」POCパッケージの企画・実装
・ユーザーに必要な機能の実装・改善
・アプリケーションの改善（監視等）
・OpenAIの最新GPTバージョンとの接続部分の研究調査
・PGAIチャットサービスへの実装
・ベトナム開発リソースと連携し、PGAIチャットサービスを拡販


■「PowerGenAI」概要
「PowerGenAI」は、Azure OpenAI Service上にお客様専用に構築するChatGPTインテグレーションサービスです。
企業内ナレッジを活用した企業専用「ChatGPT」環境を構築可能
企業のDXを急激に進めるサービスと認識され、多くの企業から引き合いをいただいています。

【MicrosoftのAzure最先端技術と高度な専門性を持ったEngineer Geek集団】
クラウドインテグレーションのリーディングカンパニーとして、Microsoft社のパブリッククラウド『Azure』をフル活用したクラウド・インテグレーションサービスを展開。
数あるMicrosoft社のパートナーの中でも技術力の高い企業だと認知されています。

当社の4つのバリューの一つでもある「成長」は、会社の成長にも直結しており、AZPowerのバックアップ体制のもと社員ひとりひとりが自己研鑽に勤めています。
以下4つの技術向上制度を活用して、Microsoft社のAzureに強みを持つエンジニアへ成長していきませんか？

1.資格取得支援制度あり
Microsoft社のAzure関連の資格取得を推奨しています。会社指定の資格については、資格取得支援金あり！会社規定の資格を取ると、18カ月間給与にプラス1万円〜2万円が支給されます。

2.Azure資格保有者が多数在籍！
社内エンジニアのAzureの資格取得数は177です。社内Azureのノウハウが蓄積しています。

3.スキルアップ支援
Azureの資格取得のため、自己研鑽のための書籍購入は全額負担！会社の文庫の300冊からレンタルも可能です。

4.資格取得のための自己研鑽タイムは勤務中&2割OK！
入社後1カ月〜3カ月は自己研鑽のため、資格取得のためにしっかり学習をしたり、社内のオリエンテーションやMicrosoftのウェビナーを受けたり、Azureに詳しくなる研修期間を設けています。Azure未経験でもOK、しっかり育成します！

★これまでの経験を生かして、「さらに専門性を高めたい」「上流から一貫した開発をおこなっていき、さらに経験を積みたい」など、成長をし続け、進化したいエンジニアの方からのご応募をお待ちしております！","['東京都', 'フルリモート']",470,860,"['Python', 'Azure']","['フルリモート', '週に1回以上のリモート', 'toC自社サービス', 'toB自社サービス', '転勤なし', '学歴不問', '服装自由', '採用枠5名以上']",True,1755653847,True,"[{'id': 288594, 'title': 'AI × クラウド技術で新サービスを創造する開発エンジニア（スタートメンバー）', 'name': 'AIエンジニア', 'min_salary': 600, 'max_salary': 800, 'areas': ['東京都', '神奈川県', '千葉県', '埼玉県'], 'photo_url': 'https://www.green-japan.com/photo/615732'}]",[],"['フルリモート', '週に1回以上のリモート']","{'photo_url': None, 'name': '企業専用ChatGPTインテグレーションサービス', 'introduction': 'Azure OpenAI Serviceで企業のDXを加速させるインテグレーションサービスです。ビジネスの最前線で、コミュニケーションと業務効率を大幅に向上させます。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
288626,【AI領域】データサイエンティスト（広告運用）,【AI領域】データサイエンティスト（広告運用）,"{'id': 9192, 'name': '株式会社 博報堂テクノロジーズ', 'title': '広告・マーケティングに変革をもたらす博報堂DYグループのテクノロジー戦略企業【年間有給休暇最大30日＋特別休暇17日｜リモートワーク｜副業制度あり】', 'established_at': 1648738800, 'employee_count': 461, 'company_features': ['カジュアル面談歓迎', '自社サービス製品あり', '残業少なめ'], 'logo_photo_url': 'https://www.green-japan.com/photo/692258'}",['https://www.green-japan.com/photo/493830'],"【職務内容】
■本ポジションのミッション・期待役割
ユーザーヒアリングなどを通じた問題把握から、広告代理店の立場から問題を定式化。効果検証及び運用最適化を図る。
上記課題に対する適切なソリューション策定
ソリューションの検証、実装指示。必要に応じて自ら手を動かし検証、実装実行。

■業務の概要
Web広告やマス広告を対象とした、効果検証フレームワークの開発、あるいは当該効果を考慮した最適化アルゴリズムの開発メンバーとしてジョインいただきます。

■具体的な業務内容 具体的には、以下のタスクのうちいずれかに関わっていただくことになります。
広告クリエイティブ・要素の評価技術の開発
・Web広告などの広告実績データを元にしたアンバイアスな予測器の開発あるいは改善提案
・複数媒体への横展開
組合せ最適化スキームの開発
・Web広告における複数要素（訴求軸、クリエイティブ、予算）の最適組合せに関する基礎研究
・上記探索スキームのアルゴリズム開発
・複数媒体への横展開
マス広告の効果検証及び最適配分
・TV広告は（Web広告に比べて）取得可能なメトリクスが限定的ですが、そのような制約下でもワークする効果検証あるは最適化アルゴリズムの高度化
その他
・外部研究機関（大学）との共同研究
・他チームとの協業　等
開発環境・技術スタックなど

【使用アプリケーション】
Slack, Notion, JIRA, GitHub, AWS, Docker, Figma, Big Query
【開発環境・その他】
・開発環境：NVIDIA DGX A100複数台, ハイメモリメニーコアのCPUマシン, Cloud GPU
・プログラミング言語：Python
・利用パッケージ：EconML, PyTorch, Flax, JAX, numpy, onnx, numba, grad-cam, torchvision　など

■本ポジションの魅力
・自社開発プロダクト：当センターで開発するプロダクトは全て自社開発プロダクトであり、組織ミッション達成に向けたプロダクト開発に注力できます。
・豊富な計算資源：DGX A100のクラスタマシンが導入済。豊富なGPU計算資源のもとで研究開発を推進できます。
・豊富な広告データ：国内広告代理店業において2位の売上を有する博報堂ＤＹグループの豊富なデータを利用できます。
・自由なカルチャー：博報堂テクノロジーズは、エンジニアドリブン組織であり、プロダクトのため、顧客のための問題解決を目的として自由に意思決定ができるカルチャーを有します。
迅速なデプロイメント体制：一つのプロダクトに対して企画/エンジニア/DSがワンチームで開発に取り組んでおり、PoCから結果のデプロイメントまで最短2週間程度の短いサイクルで開発を行っているため、自分が開発した技術をいち早く顧客にデリバリーすることができます。

■本ポジションのやりがい
・広告業界は現在、深層学習の発展に伴い、大きな変革の時を迎えています。5年、10年後には、我々が目にする広告のほとんどがAIを利用して作られているでしょう。データサイエンティストとしてジョインいただければ、その変革の瞬間を、我々と共に目の当たりにし、その変革の一翼を担うことができると考えております。
・自身が関与したプロダクトによって生まれた広告が人々に感動を与えたり、人ともののつながりを促進することによって経済を活性化させたりと、業界全体に起こるイノベーションを目の当たりすることができる可能性があります。
・得られるスキル
効果検証・最適化などに関わるPoC → プロダクト化までの一貫して実行するスキル
スクラムでのチーム開発スキル
・3～5年後、10年後のキャリアパス
効果検証・最適化などのスペシャリストとしてのキャリア、もしくは、チームリーダーを経てマネージャーとしてのキャリアがあります。",['東京都'],700,1300,"['Python', 'AWS', 'Docker']",[],True,1755742670,True,"[{'id': 294646, 'title': '【生活者データ×マーケティング戦略領域】AIエンジニアリード（新規プロダクト開発_生成AI,AWS,React,Pythonの活用）', 'name': '【生活者データ×マーケティング戦略領域】AIエンジニアリード（新規プロダクト開発_生成AI,AWS,React,Pythonの活用）', 'min_salary': 660, 'max_salary': 1300, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/493829'}, {'id': 288080, 'title': '【データエンジニア】広告運用・AIアプリケーション向けのデータ基盤構築', 'name': '【データエンジニア】広告運用・AIアプリケーション向けのデータ基盤構築', 'min_salary': 660, 'max_salary': 1206, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/493830'}, {'id': 290552, 'title': '【Value Co-creation】シニアデータエンジニア（先端技術を活用したマーケティング高度化支援）', 'name': '【Value Co-creation】シニアデータエンジニア（先端技術を活用したマーケティング高度化支援）', 'min_salary': 800, 'max_salary': 1100, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/493829'}, {'id': 288082, 'title': '【データマネジメントセンター】プロジェクトマネージャー（博報堂DYグループ内のデータ課題解決案件）', 'name': '【データマネジメントセンター】プロジェクトマネージャー（博報堂DYグループ内のデータ課題解決案件）', 'min_salary': 726, 'max_salary': 1206, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/493830'}, {'id': 288148, 'title': '【データスチュワード】博報堂ＤＹグループ横断でデータ利活用を推進（ポテンシャル歓迎）', 'name': '【データスチュワード】博報堂ＤＹグループ横断でデータ利活用を推進（ポテンシャル歓迎）', 'min_salary': 660, 'max_salary': 840, 'areas': ['東京都'], 'photo_url': 'https://www.green-japan.com/photo/493830'}]",[],[],"{'photo_url': None, 'name': 'テクノロジードリブンマーケティングサービス', 'introduction': 'テクノロジードリブンな企業の進化を推進し、新たな価値を社会に提供します。デジタル人材を活用し、「マーケティング×テクノロジー」で生活者に新体験を届ける事業です。'}","{'is_already_favorite_from_user': False, 'is_already_favorite_from_client': False, 'is_already_want_to_talk': False, 'is_already_want_to_meet': False}","{'can_apply': True, 'is_job_offer_closed': False, 'is_scout_received': False, 'message_thread_id': 0}"
